Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
143,Roger Deago*,26,1,0,1,0,7.84,2,2,0,0,0,0,10.1,11,9,9,0,8,0,10,0,0,3,49,52,1.839,9.6,0,7,8.7,1.25,52,deagoro01
144,Rick DeHart*,33,4,2,3,0.4,6.14,56,0,15,0,0,1,63,81,53,43,13,32,6,45,0,1,3,299,70,1.794,11.6,1.9,4.6,6.4,1.41,70,deharri01
145,Mike DeJean,32,7,24,24,0.5,4.26,443,1,180,0,0,52,498.1,516,260,236,54,227,39,334,19,0,31,2187,114,1.491,9.3,1,4.1,6,1.47,114,dejeami01
146,Ryan Dempster,26,6,50,55,0.476,5.01,161,156,2,8,2,0,964,1008,565,537,120,503,21,778,45,0,27,4326,85,1.567,9.4,1.1,4.7,7.3,1.55,85,dempsry01
147,Elmer Dessens,32,7,38,43,0.469,4.46,199,118,17,2,1,1,809,908,426,401,100,234,24,477,16,4,15,3477,102,1.412,10.1,1.1,2.6,5.3,2.04,102,desseel01
148,R.A. Dickey,28,2,9,9,0.5,5.25,42,13,7,1,1,1,128.2,148,77,75,19,45,6,98,5,2,6,566,96,1.5,10.4,1.3,3.1,6.9,2.18,96,dicker.01
149,Craig Dingman,29,2,0,0,,9.33,17,0,8,0,0,1,18.1,29,19,19,5,6,2,10,2,0,0,88,56,1.909,14.2,2.5,2.9,4.9,1.67,56,dingmcr01
150,Juan Dominguez,23,1,0,2,0,7.16,6,3,1,0,0,0,16.1,16,14,13,5,12,0,13,0,0,1,73,72,1.714,8.8,2.8,6.6,7.2,1.08,72,dominju01
151,Brendan Donnelly,31,2,3,3,0.5,1.82,109,0,26,0,0,4,123.2,87,27,25,4,43,4,133,6,0,2,506,243,1.051,6.3,0.3,3.1,9.7,3.09,243,donnebr01
152,Octavio Dotel,29,5,30,23,0.566,3.62,289,34,81,0,0,28,499.2,386,213,201,59,215,10,587,22,2,17,2091,127,1.203,7,1.1,3.9,10.6,2.73,127,doteloc01
153,Sean Douglass,24,3,2,6,0.25,6.61,22,12,2,0,0,0,81.2,93,65,60,15,52,2,64,4,1,4,383,66,1.776,10.2,1.7,5.7,7.1,1.23,66,douglse01
154,Scott Downs*,27,2,4,4,0.5,5.58,20,20,0,0,0,0,100,127,67,62,15,43,3,67,5,1,1,459,82,1.7,11.4,1.4,3.9,6,1.56,82,downssc01
155,Darren Dreifort,31,8,47,56,0.456,4.36,214,113,35,3,3,10,822,783,440,398,85,353,14,739,40,10,54,3563,95,1.382,8.6,0.9,3.9,8.1,2.09,95,dreifda01
156,Ryan Drese,27,3,13,15,0.464,6.1,46,38,2,1,0,0,220,269,161,149,25,101,4,152,12,0,13,1007,75,1.682,11,1,4.1,6.2,1.51,75,dresery01
157,Tim Drew,24,4,2,4,0.333,7.6,24,11,6,0,0,2,68.2,92,71,58,14,34,1,33,5,0,8,334,60,1.835,12.1,1.8,4.5,4.3,0.97,60,drewti01
158,Travis Driskill,31,2,11,13,0.458,5.23,49,19,12,0,0,1,180.2,212,113,105,29,57,3,111,9,0,9,804,83,1.489,10.6,1.4,2.8,5.5,1.95,83,drisktr01
159,Eric DuBose*,27,2,3,6,0.333,3.73,21,10,5,1,0,0,79.2,67,35,33,7,26,2,48,6,1,0,330,121,1.167,7.6,0.8,2.9,5.4,1.85,121,duboser01
160,Justin Duchscherer,25,2,2,2,0.5,7.55,9,5,1,0,0,0,31,41,27,26,6,7,0,26,6,0,1,147,62,1.548,11.9,1.7,2,7.5,3.71,62,duchsju01
161,Brandon Duckworth,27,3,15,18,0.455,4.87,65,58,2,0,0,0,325,322,190,176,40,142,13,275,23,0,17,1438,82,1.428,8.9,1.1,3.9,7.6,1.94,82,duckwbr01
162,Chad Durbin,25,5,11,23,0.324,6.05,51,48,0,2,0,0,270.2,324,203,182,45,109,1,148,12,0,16,1223,81,1.6,10.8,1.5,3.6,4.9,1.36,81,durbich01
163,Jayson Durocher,28,2,3,1,0.75,3.09,45,0,10,0,0,0,55.1,36,22,19,7,23,2,51,3,0,3,222,135,1.066,5.9,1.1,3.7,8.3,2.22,135,durocja01
164,Adam Eaton,25,4,25,22,0.532,4.25,76,76,0,3,0,0,468,443,235,221,59,186,12,370,16,1,15,2013,95,1.344,8.5,1.1,3.6,7.1,1.99,95,eatonad01
165,Eric Eckenstahler*,26,2,1,0,1,3.8,27,0,7,0,0,0,23.2,23,11,10,1,17,1,25,2,0,1,110,116,1.69,8.7,0.4,6.5,9.5,1.47,116,eckener01
166,Joey Eischen*,33,7,9,6,0.6,3.41,224,0,62,0,0,3,227,229,106,86,20,93,15,179,13,1,16,986,128,1.419,9.1,0.8,3.7,7.1,1.92,128,eischjo01
167,Scott Elarton,27,5,36,27,0.571,5.03,135,81,15,2,0,3,558,568,344,312,89,226,6,415,21,0,20,2454,94,1.423,9.2,1.4,3.6,6.7,1.84,94,elartsc01
168,Dave Elder,27,2,1,3,0.25,4.62,19,0,4,0,0,0,25.1,23,15,13,3,18,3,26,1,0,1,116,97,1.618,8.2,1.1,6.4,9.2,1.44,97,elderda01
169,Cal Eldred,35,12,81,72,0.529,4.52,258,191,20,19,4,8,1264,1234,676,635,159,541,13,856,47,2,36,5488,101,1.404,8.8,1.1,3.9,6.1,1.58,101,eldreca01
170,Robert Ellis,32,4,7,7,0.5,6.03,29,21,4,0,0,0,118,138,81,79,20,48,2,54,5,2,4,534,79,1.576,10.5,1.5,3.7,4.1,1.13,79,ellisro02
171,Alan Embree*,33,10,26,26,0.5,4.43,497,4,127,0,0,7,463,429,249,228,58,192,17,443,14,2,19,1984,99,1.341,8.3,1.1,3.7,8.6,2.31,99,embreal01
172,John Ennis,23,1,0,0,,4.5,1,1,0,0,0,0,4,5,2,2,0,3,0,1,0,0,0,18,101,2,11.3,0,6.8,2.3,0.33,101,ennisjo01
173,Scott Erickson,35,12,140,128,0.522,4.51,355,350,2,51,17,0,2267,2473,1235,1136,211,813,30,1226,96,3,65,9842,100,1.449,9.8,0.8,3.2,4.9,1.51,100,ericksc01
174,Kelvim Escobar,27,7,58,55,0.513,4.58,301,101,130,6,3,58,849,846,469,432,84,394,21,744,30,1,25,3739,104,1.461,9,0.9,4.2,7.9,1.89,104,escobke01
175,Shawn Estes*,30,9,77,73,0.513,4.53,218,217,0,11,8,0,1303,1298,718,656,107,687,31,1007,39,7,69,5739,92,1.523,9,0.7,4.7,7,1.47,92,estessh01
176,Leo Estrella,28,2,7,3,0.7,4.46,60,0,19,0,0,3,70.2,84,35,35,11,21,5,28,3,1,2,311,98,1.486,10.7,1.4,2.7,3.6,1.33,98,estrele01
177,Seth Etherton,26,2,7,5,0.583,5.98,18,18,0,0,0,0,90.1,107,61,60,20,37,1,49,4,0,2,415,80,1.594,10.7,2,3.7,4.9,1.32,80,etherse01
178,Scott Eyre*,31,7,14,21,0.4,4.94,239,32,42,0,0,3,359,398,221,197,53,191,13,251,7,0,23,1635,92,1.641,10,1.3,4.8,6.3,1.31,92,eyresc01
179,Brian Falkenborg,25,1,0,0,,0,2,0,0,0,0,0,3,2,0,0,0,2,0,1,0,0,0,12,,1.333,6,0,6,3,0.5,,falkebr01
180,Kyle Farnsworth,27,5,18,32,0.36,4.78,271,26,63,1,1,4,412,401,242,219,65,191,19,389,9,3,19,1814,91,1.437,8.8,1.4,4.2,8.5,2.04,91,farnsky01
181,Jeff Fassero*,40,13,113,108,0.511,4,621,223,131,17,2,25,1815.2,1832,908,807,194,641,44,1516,33,7,77,7845,110,1.362,9.1,1,3.2,7.5,2.37,110,fasseje01
182,Pedro Feliciano*,26,2,0,0,,3.81,29,0,11,0,0,0,54.1,61,26,23,5,22,3,47,3,1,3,244,111,1.528,10.1,0.8,3.6,7.8,2.14,111,felicpe01
183,Jared Fernandez,31,3,4,7,0.364,4.26,31,16,7,0,0,0,101.1,109,57,48,8,42,3,60,7,0,7,449,103,1.49,9.7,0.7,3.7,5.3,1.43,103,fernaja01
184,Anthony Ferrari*,25,1,0,0,,6.75,4,0,1,0,0,0,4,4,3,3,1,5,1,1,1,0,1,21,72,2.25,9,2.3,11.3,2.3,0.2,72,ferraan01
185,Mike Fetters,38,15,31,40,0.437,3.73,597,6,286,0,0,99,698,676,338,289,60,337,37,504,30,4,53,3046,120,1.451,8.7,0.8,4.3,6.5,1.5,120,fettemi01
186,Nate Field,27,2,1,1,0.5,5.06,24,0,7,0,0,0,26.2,27,15,15,5,17,2,22,1,0,2,123,99,1.65,9.1,1.7,5.7,7.4,1.29,99,fieldna01
187,Nelson Figueroa,29,4,7,14,0.333,4.52,64,30,6,0,0,0,233,236,125,117,38,92,11,142,13,0,11,1019,94,1.408,9.1,1.5,3.6,5.5,1.54,94,figuene01
188,Jeremy Fikac,28,3,6,8,0.429,4.28,102,0,21,0,0,0,111.1,103,64,53,19,50,10,94,7,1,6,488,92,1.374,8.3,1.5,4,7.6,1.88,92,fikacje01
189,Bob File,26,2,5,4,0.556,3.94,65,0,21,0,0,0,77.2,65,35,34,6,31,8,40,7,0,2,319,117,1.236,7.5,0.7,3.6,4.6,1.29,117,filebo01
190,Tony Fiore,31,4,12,6,0.667,4.39,87,2,29,0,0,0,151.2,136,79,74,18,76,7,94,11,0,7,661,104,1.398,8.1,1.1,4.5,5.6,1.24,104,fioreto01
191,Randy Flores*,27,1,0,2,0,7.45,28,2,9,0,0,1,29,40,26,24,7,16,3,14,3,0,4,140,65,1.931,12.4,2.2,5,4.3,0.88,65,florera01
192,Josh Fogg,26,3,22,21,0.512,4.63,70,59,4,1,0,0,349.2,375,195,180,50,112,13,201,18,0,4,1510,93,1.393,9.7,1.3,2.9,5.2,1.79,93,foggjo01
193,Jesse Foppert,22,1,8,9,0.471,5.03,23,21,0,0,0,0,111,103,69,62,16,69,4,101,3,0,12,500,84,1.55,8.4,1.3,5.6,8.2,1.46,84,foppeje01
194,Ben Ford,27,2,0,1,0,9.43,12,2,2,0,0,0,21,27,23,22,3,10,0,10,5,0,1,101,50,1.762,11.6,1.3,4.3,4.3,1,50,fordbe01
195,Matt Ford*,22,1,0,3,0,4.33,25,4,12,0,0,0,43.2,46,23,21,5,21,0,26,1,0,0,197,100,1.534,9.5,1,4.3,5.4,1.24,100,fordma01
196,Casey Fossum*,25,3,14,11,0.56,4.42,75,33,18,0,0,2,230,239,137,113,25,84,1,190,14,1,8,1004,104,1.404,9.4,1,3.3,7.4,2.26,104,fossuca01
197,John Foster*,25,2,3,0,1,5.88,28,0,3,0,0,0,26,36,17,17,8,14,2,22,2,0,1,127,74,1.923,12.5,2.8,4.8,7.6,1.57,74,fostejo01
198,Keith Foulke,30,7,28,25,0.528,3.16,429,8,283,0,0,143,577.1,456,210,203,62,141,16,546,30,2,8,2320,147,1.034,7.1,1,2.2,8.5,3.87,147,foulkke01
199,Chad Fox,32,6,10,10,0.5,3.28,191,0,44,0,0,5,205.2,176,82,75,18,112,12,233,8,2,21,908,132,1.4,7.7,0.8,4.9,10.2,2.08,132,foxch02
200,John Franco*,42,19,88,79,0.527,2.74,1036,0,754,0,0,424,1184.2,1097,425,361,75,462,74,923,20,9,52,5028,144,1.316,8.3,0.6,3.5,7,2,144,francjo01
201,Ryan Franklin,30,4,23,19,0.548,3.73,117,44,26,2,1,0,420.1,402,193,174,63,115,9,230,19,2,3,1758,115,1.23,8.6,1.3,2.5,4.9,2,115,frankry01
202,Wayne Franklin*,29,4,12,14,0.462,5.29,76,38,8,1,1,0,252,258,160,148,43,132,4,163,14,5,3,1136,83,1.548,9.2,1.5,4.7,5.8,1.23,83,frankwa01
203,Kevin Frederick,26,1,0,0,,10.03,8,0,3,0,0,0,11.2,13,13,13,3,10,0,5,0,0,2,56,46,1.971,10,2.3,7.7,3.9,0.5,46,fredeke01
204,Brian Fuentes*,27,3,6,4,0.6,3.4,116,0,35,0,0,4,113.2,95,44,43,13,55,2,130,12,1,4,485,143,1.32,7.5,1,4.4,10.3,2.36,143,fuentbr01
205,Aaron Fultz*,29,4,11,8,0.579,4.81,231,0,57,0,0,2,249,259,143,133,30,95,13,213,9,3,3,1080,90,1.422,9.4,1.1,3.4,7.7,2.24,90,fultzaa01
206,Eric Gagne,27,5,17,18,0.486,3.5,212,48,138,0,0,107,447.2,360,190,174,55,157,8,490,24,1,11,1852,116,1.155,7.2,1.1,3.2,9.9,3.12,116,gagneer01
207,Mike Gallo*,26,1,1,0,1,3,32,0,6,0,0,0,30,28,10,10,3,10,2,16,1,0,0,121,147,1.267,8.4,0.9,3,4.8,1.6,147,gallomi01
208,Freddy Garcia,26,5,72,43,0.626,3.97,155,154,0,8,4,0,989.1,939,465,436,111,357,19,737,34,7,37,4214,112,1.31,8.5,1,3.2,6.7,2.06,112,garcifr03
209,Reynaldo Garcia,29,2,0,0,,11.25,20,0,5,0,0,0,20,26,25,25,9,15,0,17,2,0,4,101,46,2.05,11.7,4.1,6.8,7.7,1.13,46,garcire01
210,Rosman Garcia,24,1,1,2,0.333,6.02,46,0,7,0,0,0,46.1,63,33,31,4,23,0,25,2,1,1,224,84,1.856,12.2,0.8,4.5,4.9,1.09,84,garciro01
211,Lee Gardner,28,1,1,1,0.5,4.05,12,0,3,0,0,0,13.1,12,11,6,3,8,0,8,3,0,0,65,112,1.5,8.1,2,5.4,5.4,1,112,gardnle01
212,Jon Garland,23,4,34,40,0.459,4.6,115,94,9,1,1,1,571,581,326,292,77,252,4,323,18,0,20,2474,101,1.459,9.2,1.2,4,5.1,1.28,101,garlajo01
213,Chad Gaudin,20,1,2,0,1,3.6,15,3,5,0,0,0,40,37,18,16,4,16,0,23,1,0,1,173,123,1.325,8.3,0.9,3.6,5.2,1.44,123,gaudich01
214,Geoff Geary,26,1,0,0,,4.5,5,0,2,0,0,0,6,8,3,3,0,3,0,3,0,0,0,28,94,1.833,12,0,4.5,4.5,1,94,gearyge01
215,Chris George*,23,3,13,18,0.419,6.32,37,37,0,1,0,0,195,240,140,137,38,70,2,84,4,5,9,878,77,1.59,11.1,1.8,3.2,3.9,1.2,77,georgch02
216,Franklyn German,23,2,3,4,0.429,5.26,52,0,16,0,0,6,51.1,50,32,30,5,47,4,47,3,1,8,247,83,1.89,8.8,0.9,8.2,8.2,1,83,germafr01
217,Jason Gilfillan,26,1,2,0,1,7.71,13,0,4,0,0,0,16.1,22,14,14,3,10,1,12,1,0,5,83,65,1.959,12.1,1.7,5.5,6.6,1.2,65,gilfija01
218,Matt Ginter,25,4,3,0,1,5.82,63,0,25,0,0,1,106.2,113,76,69,14,43,2,67,10,0,5,470,80,1.463,9.5,1.2,3.6,5.7,1.56,80,gintema01
219,Tom Glavine*,37,17,251,157,0.615,3.43,537,537,0,52,22,0,3528,3379,1482,1344,268,1206,117,2136,52,7,61,14821,121,1.3,8.6,0.7,3.1,5.4,1.77,121,glavito02
220,Gary Glover,26,4,14,13,0.519,5,130,33,36,0,0,1,302.1,311,180,168,43,107,7,170,14,0,12,1315,91,1.383,9.3,1.3,3.2,5.1,1.59,91,glovega01
221,Ryan Glynn,28,3,8,16,0.333,6.42,41,35,5,0,0,0,189.1,237,149,135,32,102,3,87,4,1,11,893,77,1.79,11.3,1.5,4.8,4.1,0.85,77,glynnry01
222,Jimmy Gobble*,21,1,4,5,0.444,4.61,9,9,0,0,0,0,52.2,56,32,27,8,15,0,31,4,0,1,230,107,1.348,9.6,1.4,2.6,5.3,2.07,107,gobblji01
223,Dicky Gonzalez,24,1,3,2,0.6,4.88,16,7,2,0,0,0,59,72,33,32,4,17,3,31,1,0,5,261,85,1.508,11,0.6,2.6,4.7,1.82,85,gonzadi01
224,Edgar Gonzalez,20,1,2,1,0.667,4.91,9,2,1,0,0,0,18.1,28,10,10,3,7,2,14,0,0,2,85,97,1.909,13.7,1.5,3.4,6.9,2,97,gonzaed01
225,Geremi Gonzalez,28,3,24,27,0.471,4.41,68,68,0,4,2,0,410.1,381,216,201,47,179,11,260,17,6,6,1774,99,1.365,8.4,1,3.9,5.7,1.45,99,gonzaje01
226,Mike Gonzalez*,25,1,0,1,0,7.56,16,0,2,0,0,0,8.1,7,7,7,4,6,0,6,0,0,1,38,60,1.56,7.6,4.3,6.5,6.5,1,60,gonzami02
227,Wiki Gonzalez,29,1,0,0,,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,,1,0,0,9,0,0,,gonzawi01
228,Andrew Good,23,1,4,2,0.667,5.29,16,10,0,0,0,0,66.1,74,42,39,15,16,3,42,3,0,3,289,89,1.357,10,2,2.2,5.7,2.63,89,goodan01
229,Tom Gordon,35,15,113,107,0.514,4.07,591,203,243,18,4,110,1807,1647,901,818,144,870,43,1637,34,4,98,7820,110,1.393,8.2,0.7,4.3,8.2,1.88,110,gordoto01
230,John Grabow*,24,1,0,0,,3.6,5,0,1,0,0,0,5,6,3,2,0,0,0,9,0,0,0,22,130,1.2,10.8,0,0,16.2,,130,grabojo02
231,Danny Graves,29,8,39,36,0.52,3.89,397,30,267,2,1,131,687.1,703,330,297,72,233,37,366,21,2,21,2935,114,1.362,9.2,0.9,3.1,4.8,1.57,114,graveda01
232,Kevin Gregg,25,1,2,0,1,3.28,5,3,0,0,0,0,24.2,18,9,9,3,8,0,14,1,0,0,97,136,1.054,6.6,1.1,2.9,5.1,1.75,136,greggke01
233,Seth Greisinger,27,2,8,11,0.421,5.37,29,29,0,0,0,0,167.2,188,105,100,21,61,4,80,5,0,3,730,86,1.485,10.1,1.1,3.3,4.3,1.31,86,greisse01
234,Jeremy Griffiths,25,1,1,4,0.2,7.02,9,6,1,0,0,0,41,57,34,32,5,19,2,25,2,0,1,199,60,1.854,12.5,1.1,4.2,5.5,1.32,60,griffje01
235,Jason Grilli,26,2,3,2,0.6,5.94,7,6,1,0,0,0,33.1,41,22,22,6,13,0,20,4,0,0,150,73,1.62,11.1,1.6,3.5,5.4,1.54,73,grillja01
236,Jason Grimsley,35,12,35,47,0.427,4.81,438,72,105,3,1,4,824,839,483,440,70,446,36,563,44,2,88,3712,96,1.559,9.2,0.8,4.9,6.1,1.26,96,grimsja01
237,Buddy Groom*,37,12,26,30,0.464,4.62,679,15,160,0,0,26,641,707,351,329,62,232,32,442,17,3,20,2804,99,1.465,9.9,0.9,3.3,6.2,1.91,99,groombu01
238,Kevin Gryboski,29,2,8,5,0.615,3.66,121,0,19,0,0,0,96,94,42,39,9,60,11,65,7,0,4,429,116,1.604,8.8,0.8,5.6,6.1,1.08,116,gryboke01
239,Eddie Guardado*,32,11,36,47,0.434,4.5,639,25,258,0,0,116,697.2,662,362,349,99,268,31,605,11,2,22,2976,105,1.333,8.5,1.3,3.5,7.8,2.26,105,guarded01
240,Mark Guthrie*,37,15,51,54,0.486,4.05,765,43,168,3,1,14,978.2,989,489,440,101,381,53,778,22,5,63,4211,106,1.4,9.1,0.9,3.5,7.2,2.04,106,guthrma01
241,Luther Hackman,28,5,9,10,0.474,5.09,149,9,33,0,0,1,212,226,133,120,26,105,6,128,15,2,14,963,83,1.561,9.6,1.1,4.5,5.4,1.22,83,hackmlu01
242,John Halama*,31,6,45,37,0.549,4.49,171,100,29,2,2,0,698,797,399,348,84,220,10,384,20,6,17,3053,101,1.457,10.3,1.1,2.8,5,1.75,101,halamjo01
243,Josh Hall,22,1,0,2,0,6.57,6,5,1,0,0,0,24.2,33,22,18,4,15,1,18,0,0,0,121,64,1.946,12,1.5,5.5,6.6,1.2,64,halljo03
244,Roy Halladay,26,6,59,31,0.656,3.84,144,119,6,14,5,1,841.2,845,412,359,74,242,8,607,23,4,26,3566,123,1.291,9,0.8,2.6,6.5,2.51,123,hallaro01
245,Joey Hamilton,32,10,74,73,0.503,4.44,242,209,13,7,4,1,1340.2,1408,721,662,130,493,26,894,61,2,47,5813,94,1.418,9.5,0.9,3.3,6,1.81,94,hamiljo02
246,Chris Hammond*,37,11,56,59,0.487,4.16,316,136,34,5,3,2,982.2,1020,503,454,87,355,31,621,26,9,31,4230,100,1.399,9.3,0.8,3.3,5.7,1.75,100,hammoch01
247,Mike Hampton*,30,11,120,89,0.574,3.96,334,280,9,19,8,1,1832.1,1884,927,807,157,743,33,1158,45,11,70,7939,110,1.434,9.3,0.8,3.6,5.7,1.56,110,hamptmi01
248,Josh Hancock,25,2,0,1,0,3.48,5,1,2,0,0,0,10.1,7,4,4,1,2,0,10,0,0,0,39,135,0.871,6.1,0.9,1.7,8.7,5,135,hancojo01
249,Aaron Harang,25,2,10,10,0.5,5.06,32,30,1,0,0,0,154.2,167,91,87,18,64,2,106,4,1,4,681,85,1.494,9.7,1,3.7,6.2,1.66,85,haranaa01
250,Rich Harden,21,1,5,4,0.556,4.46,15,13,0,0,0,0,74.2,72,38,37,5,40,1,67,1,0,6,324,100,1.5,8.7,0.6,4.8,8.1,1.68,100,harderi01
251,Dan Haren,22,1,3,7,0.3,5.08,14,14,0,0,0,0,72.2,84,44,41,9,22,0,43,5,0,3,320,81,1.459,10.4,1.1,2.7,5.3,1.95,81,harenda01
252,Tim Harikkala,31,3,1,2,0.333,9.15,9,1,3,0,0,0,20.2,26,21,21,2,9,1,9,2,0,1,96,57,1.694,11.3,0.9,3.9,3.9,1,57,harikti01
253,Travis Harper,27,4,10,21,0.323,4.71,106,14,30,1,1,2,217.2,232,127,114,33,76,11,140,16,0,10,959,96,1.415,9.6,1.4,3.1,5.8,1.84,96,harpetr01
254,Chad Harville,26,3,1,2,0.333,5.77,39,0,14,0,0,1,39,45,26,25,5,27,2,35,1,1,7,184,80,1.846,10.4,1.2,6.2,8.1,1.3,80,harvich01
255,Shigetoshi Hasegawa,34,7,40,34,0.541,3.47,403,8,155,0,0,33,585.2,558,250,226,67,218,32,371,13,5,15,2452,134,1.325,8.6,1,3.4,5.7,1.7,134,hasegsh01
256,LaTroy Hawkins,30,9,44,57,0.436,5.05,366,98,117,2,0,44,818,956,497,459,105,290,9,532,14,7,50,3614,95,1.523,10.5,1.2,3.2,5.9,1.83,95,hawkila01
257,Jimmy Haynes,30,9,63,86,0.423,5.32,222,199,10,2,1,1,1185.2,1332,761,701,145,594,41,754,28,3,50,5338,84,1.624,10.1,1.1,4.5,5.7,1.27,84,hayneji01
258,Bryan Hebson,27,1,0,0,,13.5,2,0,1,0,0,0,2,4,3,3,1,1,0,1,1,0,0,12,39,2.5,18,4.5,4.5,4.5,1,39,hebsobr01
259,Aaron Heilman,24,1,2,7,0.222,6.75,14,13,0,0,0,0,65.1,79,53,49,13,41,2,51,3,0,5,315,63,1.837,10.9,1.8,5.6,7,1.24,63,heilmaa01
260,Rick Helling,32,10,90,78,0.536,4.77,266,225,16,10,4,0,1442.1,1476,812,764,239,529,23,984,46,4,46,6223,100,1.39,9.2,1.5,3.3,6.1,1.86,100,helliri01
261,Mark Hendrickson*,29,2,12,9,0.571,4.94,46,34,0,1,1,0,195,232,122,107,25,52,6,97,2,0,4,845,95,1.456,10.7,1.2,2.4,4.5,1.87,95,hendrma01
262,Pat Hentgen,34,13,129,103,0.556,4.21,326,290,13,34,10,1,1995,2021,1009,934,253,733,27,1257,45,10,65,8552,110,1.38,9.1,1.1,3.3,5.7,1.71,110,hentgpa01
263,Felix Heredia*,28,8,27,18,0.6,4.27,461,2,118,0,0,6,417,403,231,198,40,211,22,324,15,1,30,1854,101,1.472,8.7,0.9,4.6,7,1.54,101,heredfe01
264,Matt Herges,33,5,25,20,0.556,3.33,280,4,97,0,0,11,378,369,155,140,33,149,27,287,20,1,10,1630,125,1.37,8.8,0.8,3.5,6.8,1.93,125,hergema01
265,Dustin Hermanson,30,9,65,65,0.5,4.28,247,162,33,4,2,5,1088,1101,584,518,139,396,22,734,27,6,31,4669,103,1.376,9.1,1.1,3.3,6.1,1.85,103,hermadu01
266,Adrián Hernández,28,2,0,4,0,5.46,8,4,1,0,0,0,28,25,18,17,9,16,1,19,2,0,5,125,84,1.464,8,2.9,5.1,6.1,1.19,84,hernaad01
267,Carlos Hernandez*,23,2,8,5,0.615,3.92,26,24,0,0,0,0,128.2,123,58,56,12,68,5,110,3,2,3,565,112,1.484,8.6,0.8,4.8,7.7,1.62,112,hernaca03
268,Liván Hernández,28,8,84,79,0.515,4.22,214,213,0,31,5,0,1449.1,1554,744,680,157,506,32,995,32,7,23,6270,98,1.421,9.6,1,3.1,6.2,1.97,98,hernali01
269,Orlando Hernandez,37,5,53,38,0.582,4.04,124,121,1,8,2,1,791.2,707,379,355,105,268,8,619,33,2,18,3324,114,1.232,8,1.2,3,7,2.31,114,hernaor01
270,Roberto Hernandez,38,13,53,54,0.495,3.3,762,3,597,0,0,320,835,759,347,306,72,348,35,761,28,1,31,3575,139,1.326,8.2,0.8,3.8,8.2,2.19,139,hernaro01
271,Runelvys Hernandez,25,2,11,9,0.55,4.5,28,28,0,0,0,0,166,166,87,83,17,59,0,93,7,1,4,713,110,1.355,9,0.9,3.2,5,1.58,110,hernaru03
272,Alex Herrera*,23,2,0,0,,5.11,15,0,4,0,0,0,12.1,10,7,7,3,9,1,11,0,0,1,56,91,1.541,7.3,2.2,6.6,8,1.22,91,herreal01
273,Jeremy Hill,25,2,0,1,0,3.48,11,0,7,0,0,0,10.1,9,4,4,1,8,1,7,0,0,1,47,151,1.645,7.8,0.9,7,6.1,0.88,151,hillje02
274,Sterling Hitchcock*,32,12,74,73,0.503,4.77,277,196,27,10,2,3,1264.1,1352,723,670,176,463,25,983,42,11,60,5544,91,1.436,9.6,1.3,3.3,7,2.12,91,hitchst01
275,Trey Hodges,25,2,5,3,0.625,4.77,56,1,15,0,0,0,77.1,85,45,41,13,33,7,72,4,0,8,349,90,1.526,9.9,1.5,3.8,8.4,2.18,90,hodgetr01
276,Trevor Hoffman,35,11,45,44,0.506,2.78,641,0,527,0,0,352,710,533,243,219,66,217,43,808,6,0,40,2861,146,1.056,6.8,0.8,2.8,10.2,3.72,146,hoffmtr01
277,Darren Holmes,37,13,35,33,0.515,4.25,557,6,212,0,0,59,680,709,348,321,63,256,36,581,15,4,26,2966,110,1.419,9.4,0.8,3.4,7.7,2.27,110,holmeda01
278,Mike Holtz*,30,7,16,20,0.444,4.68,350,0,66,0,0,3,238.1,242,143,124,25,127,17,221,14,0,18,1078,100,1.548,9.1,0.9,4.8,8.3,1.74,100,holtzmi01
279,Ben Howard,24,2,1,4,0.2,4.96,9,8,0,0,0,0,45.1,44,28,25,14,29,2,34,0,0,1,206,80,1.61,8.7,2.8,5.8,6.8,1.17,80,howarbe01
280,Bob Howry,29,6,14,20,0.412,3.92,318,0,150,0,0,49,344.2,312,164,150,42,140,21,304,18,1,15,1469,122,1.311,8.1,1.1,3.7,7.9,2.17,122,howrybo01
281,Luke Hudson,26,1,0,0,,4.5,3,0,0,0,0,0,6,5,5,3,1,6,0,7,0,0,2,28,101,1.833,7.5,1.5,9,10.5,1.17,101,hudsolu01
282,Tim Hudson,27,5,80,33,0.708,3.26,156,156,0,13,6,0,1052,940,427,381,86,338,30,796,35,2,35,4357,137,1.215,8,0.7,2.9,6.8,2.36,137,hudsoti01
283,Kazuhisa Ishii*,29,2,23,17,0.575,4.07,55,55,0,0,0,0,301,266,154,136,36,207,7,283,10,2,17,1348,96,1.571,8,1.1,6.2,8.5,1.37,96,ishiika01
284,Jason Isringhausen,30,8,31,32,0.492,3.83,311,52,213,3,1,130,606.2,580,288,258,44,251,23,485,18,2,38,2610,110,1.37,8.6,0.7,3.7,7.2,1.93,110,isrinja01
285,Edwin Jackson,19,1,2,1,0.667,2.45,4,3,0,0,0,0,22,17,6,6,2,11,1,19,1,0,3,91,167,1.273,7,0.8,4.5,7.8,1.73,167,jacksed01
