Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
143,Manny Corpas,24,2,5,4,0.556,2.53,113,0,49,0,0,19,110.1,99,33,31,9,28,4,85,4,0,2,442,192,1.151,8.1,0.7,2.3,6.9,3.04,192,corpama01
144,Kevin Correia,26,5,11,14,0.44,4.03,145,27,25,0,0,0,288,285,133,129,35,121,10,223,14,1,5,1261,110,1.41,8.9,1.1,3.8,7,1.84,110,correke01
145,Neal Cotts*,27,5,10,8,0.556,4.55,215,5,40,0,0,1,209.2,193,114,106,28,109,13,183,13,0,14,925,103,1.44,8.3,1.2,4.7,7.9,1.68,103,cottsne01
146,Jon Coutlangus*,26,1,4,2,0.667,4.39,64,0,9,0,0,0,41,38,22,20,3,27,0,38,4,0,6,187,106,1.585,8.3,0.7,5.9,8.3,1.41,106,coutljo01
147,Jesse Crain,25,4,20,12,0.625,3.16,183,0,49,0,0,2,199.2,176,81,70,18,63,10,109,9,1,4,831,143,1.197,7.9,0.8,2.8,4.9,1.73,143,crainje01
148,Francisco Cruceta,25,2,0,1,0,10.05,6,3,1,0,0,0,14.1,20,17,16,3,10,0,11,1,0,2,73,46,2.093,12.6,1.9,6.3,6.9,1.1,46,crucefr01
149,Juan Cruz,28,7,25,31,0.446,4.16,240,38,73,0,0,1,463.1,412,246,214,48,235,15,464,39,2,12,2034,106,1.396,8,0.9,4.6,9,1.97,106,cruzju02
150,Casey Daigle,26,2,2,3,0.4,6.46,20,10,1,0,0,0,61.1,77,46,44,10,33,3,24,2,1,1,282,72,1.793,11.3,1.5,4.8,3.5,0.73,72,daiglca01
151,John Danks*,22,1,6,13,0.316,5.5,26,26,0,0,0,0,139,160,92,85,28,54,4,109,4,0,3,622,86,1.54,10.4,1.8,3.5,7.1,2.02,86,danksjo01
152,Dave Davidson*,23,1,0,0,,22.5,2,0,1,0,0,0,2,6,6,5,1,2,0,0,2,0,0,17,23,4,27,4.5,9,0,0,23,davidda01
153,Kyle Davies,23,3,17,28,0.378,6.24,63,56,2,1,0,0,287,343,213,199,44,152,9,212,9,1,15,1343,70,1.725,10.8,1.4,4.8,6.6,1.39,70,davieky01
154,Doug Davis*,31,9,75,75,0.5,4.34,229,209,4,7,3,0,1282.1,1336,670,618,134,569,21,951,31,9,41,5643,105,1.486,9.4,0.9,4,6.7,1.67,105,davisdo02
155,Jason Davis,27,6,20,22,0.476,4.78,130,52,23,1,0,1,427,485,262,227,48,161,9,256,20,6,23,1901,92,1.513,10.2,1,3.4,5.4,1.59,92,davisja02
156,Kane Davis,32,5,4,10,0.286,5.53,107,2,16,0,0,0,125.1,135,84,77,21,74,8,96,4,1,6,585,90,1.668,9.7,1.5,5.3,6.9,1.3,90,daviska01
157,Dewon Day,26,1,0,1,0,11.25,13,0,6,0,0,0,12,19,15,15,1,9,0,7,2,0,1,65,43,2.333,14.3,0.8,6.8,5.3,0.78,43,dayde01
158,Jordan De Jong,28,1,0,0,,8,6,0,4,0,0,0,9,11,9,8,0,5,0,7,0,0,0,42,58,1.778,11,0,5,7,1.4,58,dejonjo01
159,Frankie De La Cruz,23,1,0,0,,6.75,6,0,4,0,0,0,6.2,10,8,5,1,4,1,5,0,0,3,32,71,2.1,13.5,1.4,5.4,6.8,1.25,71,delaceu01
160,Jorge De La Rosa*,26,4,15,23,0.395,5.85,97,41,18,0,0,0,274,318,190,178,36,159,11,196,6,2,19,1277,78,1.741,10.4,1.2,5.2,6.4,1.23,78,rosajo01
161,Valerio De Los Santos*,34,8,9,12,0.429,4.54,233,2,45,0,0,1,248,219,132,125,36,116,15,197,11,1,15,1067,96,1.351,7.9,1.3,4.2,7.1,1.7,96,delosva01
162,Julio De Paula,24,1,0,1,0,8.55,16,0,7,0,0,0,20,30,20,19,5,10,1,8,3,0,0,99,51,2,13.5,2.3,4.5,3.6,0.8,51,depauju01
163,Francisco Del Rosario,26,2,1,5,0.167,6.02,40,1,14,0,0,1,49.1,58,33,33,7,29,3,46,5,0,4,235,77,1.764,10.6,1.3,5.3,8.4,1.59,77,rosarfr01
164,Manny Delcarmen,25,3,2,0,1,3.64,104,0,18,0,0,1,106.1,104,46,43,6,41,3,95,5,0,0,460,131,1.364,8.8,0.5,3.5,8,2.32,131,delcama01
165,Ryan Dempster,30,10,59,75,0.44,4.82,387,162,185,8,2,87,1218.1,1243,692,653,138,631,35,1007,55,1,40,5444,89,1.538,9.2,1,4.7,7.4,1.6,89,dempsry01
166,Matt DeSalvo,26,1,1,3,0.25,6.18,7,6,0,0,0,0,27.2,34,20,19,2,18,0,10,3,0,2,135,74,1.88,11.1,0.7,5.9,3.3,0.56,74,desalma01
167,Elmer Dessens,36,11,48,61,0.44,4.5,356,140,49,2,1,5,1090.2,1225,592,545,135,318,38,661,19,4,21,4712,101,1.415,10.1,1.1,2.6,5.5,2.08,101,desseel01
168,Ross Detwiler*,21,1,0,0,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,,0,0,0,0,9,,,detwiro01
169,Joey Devine,23,3,1,1,0.5,6.86,25,0,7,0,0,0,19.2,21,15,15,3,22,4,20,1,1,5,101,67,2.186,9.6,1.4,10.1,9.2,0.91,67,devinjo01
170,Jose Diaz,27,1,0,0,,10.8,4,0,1,0,0,0,6.2,10,8,8,2,8,0,3,1,0,2,38,46,2.7,13.5,2.7,10.8,4.1,0.38,46,diazjo01
171,R.A. Dickey,32,5,16,19,0.457,5.72,77,33,11,1,1,2,266,321,184,169,46,96,7,171,11,3,13,1198,87,1.568,10.9,1.6,3.2,5.8,1.78,87,dicker.01
172,Lenny DiNardo*,27,4,9,13,0.409,4.66,78,27,18,0,0,0,212.2,244,132,110,21,87,5,112,6,0,5,937,96,1.556,10.3,0.9,3.7,4.7,1.29,96,dinarle01
173,Scott Dohmann,29,4,7,8,0.467,5.24,152,0,49,0,0,1,158,162,95,92,26,89,9,154,4,0,8,708,92,1.589,9.2,1.5,5.1,8.8,1.73,92,dohmasc01
174,Brendan Donnelly,35,6,25,9,0.735,2.88,303,0,71,0,0,4,315.2,258,111,101,26,110,10,310,17,0,13,1317,155,1.166,7.4,0.7,3.1,8.8,2.82,155,donnebr01
175,Octavio Dotel,33,9,39,32,0.549,3.76,428,34,196,0,0,82,641,511,286,268,80,282,24,773,30,3,27,2709,122,1.237,7.2,1.1,4,10.9,2.74,122,doteloc01
176,Dennis Dove,25,1,0,0,,15,3,0,1,0,0,0,3,5,5,5,2,1,0,1,0,0,0,15,33,2,15,6,3,3,1,33,dovede01
177,Scott Downs*,31,6,21,17,0.553,4.41,198,50,26,1,1,2,392,419,216,192,48,154,14,298,16,2,15,1716,103,1.462,9.6,1.1,3.5,6.8,1.94,103,downssc01
178,Cory Doyne,25,1,0,0,,14.73,5,0,3,0,0,0,3.2,7,6,6,1,3,0,2,1,0,0,22,34,2.727,17.2,2.5,7.4,4.9,0.67,34,doyneco01
179,Travis Driskill,35,5,11,14,0.44,5.23,57,19,15,0,0,1,196,236,125,114,30,61,3,123,9,0,9,876,84,1.515,10.8,1.4,2.8,5.6,2.02,84,drisktr01
180,Justin Duchscherer,29,6,21,16,0.568,3.44,197,5,62,0,0,14,285,263,116,109,33,75,12,234,14,1,7,1182,130,1.186,8.3,1,2.4,7.4,3.12,130,duchsju01
181,Brandon Duckworth,31,7,20,31,0.392,5.35,127,77,15,0,0,1,473,514,306,281,61,209,23,356,31,0,31,2127,78,1.529,9.8,1.2,4,6.8,1.7,78,duckwbr01
182,Zach Duke*,24,3,21,25,0.457,4.2,68,67,0,2,1,0,407.1,495,210,190,34,116,10,216,12,2,9,1758,104,1.5,10.9,0.8,2.6,4.8,1.86,104,dukeza01
183,Phil Dumatrait*,25,1,0,4,0,15,6,6,0,0,0,0,18,39,30,30,6,12,0,9,1,0,0,104,31,2.833,19.5,3,6,4.5,0.75,31,dumatph01
184,Chad Durbin,29,8,25,37,0.403,5.75,114,75,13,3,0,1,465,535,325,297,78,193,8,265,25,0,23,2099,83,1.566,10.4,1.5,3.7,5.1,1.37,83,durbich01
185,J.D. Durbin,25,2,6,6,0.5,6.19,23,11,6,1,1,1,72.2,90,55,50,6,43,4,46,2,0,3,343,75,1.83,11.1,0.7,5.3,5.7,1.07,75,durbijd01
186,Adam Eaton,29,8,64,55,0.538,4.7,176,174,2,3,0,0,1022.2,1057,573,534,142,377,25,763,46,1,31,4454,88,1.402,9.3,1.2,3.3,6.7,2.02,88,eatonad01
187,Scott Elarton,31,9,56,60,0.483,5.31,224,170,15,4,1,3,1050,1091,668,620,192,409,11,683,40,1,37,4611,87,1.429,9.4,1.6,3.5,5.9,1.67,87,elartsc01
188,Alan Embree*,37,14,35,38,0.479,4.52,776,4,200,0,0,25,687.2,657,375,345,84,251,28,622,17,3,20,2937,97,1.32,8.6,1.1,3.3,8.1,2.48,97,embreal01
189,John Ennis,27,3,0,0,,7.81,16,2,6,0,0,2,27.2,37,25,24,4,11,0,22,0,1,1,131,59,1.735,12,1.3,3.6,7.2,2,59,ennisjo01
190,Kelvim Escobar,31,11,101,90,0.529,4.15,410,201,132,10,4,59,1502,1457,753,693,137,607,28,1305,46,1,54,6460,112,1.374,8.7,0.8,3.6,7.8,2.15,112,escobke01
191,Shawn Estes*,34,12,99,90,0.524,4.71,274,273,0,14,8,0,1634.2,1658,924,856,152,840,36,1191,55,9,77,7205,91,1.528,9.1,0.8,4.6,6.6,1.42,91,estessh01
192,Dana Eveland*,23,3,2,4,0.333,7.55,41,6,4,0,0,1,64.1,87,54,54,6,39,5,58,6,0,4,315,60,1.959,12.2,0.8,5.5,8.1,1.49,60,evelada01
193,Scott Eyre*,35,11,21,29,0.42,4.37,537,32,101,0,0,4,593.2,609,319,288,78,309,25,483,12,0,38,2647,104,1.546,9.2,1.2,4.7,7.3,1.56,104,eyresc01
194,Willie Eyre,28,2,5,6,0.455,5.23,75,2,30,0,0,1,127.1,153,78,74,16,54,8,68,7,0,9,582,87,1.626,10.8,1.1,3.8,4.8,1.26,87,eyrewi01
195,Brian Falkenborg,29,5,1,2,0.333,5.74,39,0,9,0,0,0,53.1,65,37,34,6,24,1,43,5,0,4,248,76,1.669,11,1,4.1,7.3,1.79,76,falkebr01
196,Kyle Farnsworth,31,9,28,45,0.384,4.47,551,26,157,1,1,26,674.2,634,368,335,97,306,25,677,17,7,32,2944,98,1.393,8.5,1.3,4.1,9,2.21,98,farnsky01
197,Ryan Feierabend*,21,2,1,7,0.125,6.92,17,11,2,0,0,0,66.1,88,51,51,13,30,2,38,4,2,4,309,64,1.779,11.9,1.8,4.1,5.2,1.27,64,feierry01
198,Scott Feldman,24,3,1,5,0.167,4.42,73,0,18,0,0,0,89.2,95,46,44,7,44,6,53,7,2,2,404,105,1.55,9.5,0.7,4.4,5.3,1.2,105,feldmsc01
199,Pedro Feliciano*,30,5,10,5,0.667,3.2,193,0,36,0,0,2,197,178,79,70,14,85,8,176,12,2,6,857,135,1.335,8.1,0.6,3.9,8,2.07,135,felicpe01
200,Nate Field,31,6,4,5,0.444,5.13,89,0,35,0,0,3,87.2,92,54,50,13,47,7,72,3,0,6,396,95,1.586,9.4,1.3,4.8,7.4,1.53,95,fieldna01
201,Nelson Figueroa,33,5,7,17,0.292,4.65,74,33,6,0,0,0,261.1,268,143,135,42,103,12,152,13,0,14,1140,92,1.42,9.2,1.4,3.5,5.2,1.48,92,figuene01
202,Randy Flores*,31,5,8,4,0.667,4.72,222,3,39,0,0,3,181.1,210,111,95,19,69,7,151,13,0,10,820,95,1.539,10.4,0.9,3.4,7.5,2.19,95,florera01
203,Ron Flores*,27,3,1,4,0.2,3.05,53,0,19,0,0,1,56,52,20,19,6,22,7,41,0,0,2,237,145,1.321,8.4,1,3.5,6.6,1.86,145,florero01
204,Gavin Floyd,24,4,8,10,0.444,6.3,40,29,4,1,1,0,178.2,210,135,125,37,83,5,124,17,1,6,831,74,1.64,10.6,1.9,4.2,6.2,1.49,74,floydga01
205,Josh Fogg,30,7,60,60,0.5,4.9,197,179,5,2,1,0,1035,1164,613,563,141,350,52,555,51,2,16,4532,91,1.463,10.1,1.2,3,4.8,1.59,91,foggjo01
206,Casey Fossum*,29,7,37,52,0.416,5.46,203,120,26,0,0,2,740.2,825,508,449,110,297,13,576,60,5,27,3339,83,1.515,10,1.3,3.6,7,1.94,83,fossuca01
207,Keith Foulke,34,10,41,34,0.547,3.3,588,8,397,0,0,190,755.2,624,286,277,87,181,22,695,43,2,13,3068,142,1.065,7.4,1,2.2,8.3,3.84,142,foulkke01
208,Chad Fox,36,8,10,11,0.476,3.57,214,0,49,0,0,6,224.1,193,96,89,21,128,12,261,9,2,22,995,122,1.431,7.7,0.8,5.1,10.5,2.04,122,foxch02
209,Jeff Francis*,26,4,47,34,0.58,4.68,106,106,0,2,2,0,634.2,691,345,330,77,215,28,442,29,1,5,2757,103,1.428,9.8,1.1,3,6.3,2.06,103,francje01
210,Frank Francisco,27,3,6,3,0.667,4.04,112,0,25,0,0,0,118,101,56,53,9,68,6,115,5,1,13,516,119,1.432,7.7,0.7,5.2,8.8,1.69,119,francfr01
211,Ryan Franklin,34,8,45,61,0.425,4.25,316,106,53,6,3,1,968.2,994,489,457,145,282,24,514,43,6,10,4120,103,1.317,9.2,1.3,2.6,4.8,1.82,103,frankry01
212,Jason Frasor,29,4,11,18,0.379,4,232,0,79,0,0,21,250,225,115,111,23,104,7,226,9,3,10,1061,115,1.316,8.1,0.8,3.7,8.1,2.17,115,frasoja01
213,Brian Fuentes*,31,7,16,22,0.421,3.53,371,0,198,0,0,85,359.1,296,150,141,38,157,16,398,39,1,23,1536,138,1.261,7.4,1,3.9,10,2.54,138,fuentbr01
214,Jeff Fulchino,27,1,0,0,,0,1,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,2,,3,0,0,27,0,0,,fulchje01
215,Aaron Fultz*,33,8,25,15,0.625,4.26,463,1,111,0,0,3,479.2,467,243,227,50,187,27,394,18,3,12,2057,105,1.363,8.8,0.9,3.5,7.4,2.11,105,fultzaa01
216,Kason Gabbard*,25,2,7,4,0.636,4.37,22,19,1,1,1,0,107,92,53,52,8,57,1,70,7,1,6,455,108,1.393,7.7,0.7,4.8,5.9,1.23,108,gabbaka01
217,Eric Gagne,31,9,29,23,0.558,3.31,352,48,253,0,0,177,597.1,472,240,220,65,204,11,680,31,1,17,2461,125,1.132,7.1,1,3.1,10.2,3.33,125,gagneer01
218,Armando Galarraga,25,1,0,0,,6.23,3,1,2,0,0,0,8.2,8,6,6,2,7,0,6,0,0,0,40,76,1.731,8.3,2.1,7.3,6.2,0.86,76,galarar01
219,Sean Gallagher,21,1,0,0,,8.59,8,0,3,0,0,1,14.2,19,15,14,3,12,0,5,1,0,0,74,55,2.114,11.7,1.8,7.4,3.1,0.42,55,gallase01
220,Yovani Gallardo,21,1,9,5,0.643,3.67,20,17,1,0,0,0,110.1,103,48,45,8,37,2,101,2,0,3,466,121,1.269,8.4,0.7,3,8.2,2.73,121,gallayo01
221,Anderson Garcia,26,1,0,0,,13.5,1,0,0,0,0,0,0.2,2,1,1,0,0,0,0,0,0,0,4,51,3,27,0,0,0,,51,garcian01
222,Freddy Garcia,30,9,117,76,0.606,4.07,263,262,0,12,4,0,1701.2,1658,814,770,203,548,30,1252,56,8,74,7216,111,1.296,8.8,1.1,2.9,6.6,2.28,111,garcifr03
223,Harvey Garcia,23,1,0,1,0,4.38,8,0,0,0,0,0,12.1,14,6,6,3,7,1,15,0,0,2,55,102,1.703,10.2,2.2,5.1,10.9,2.14,102,garciha01
224,Lee Gardner,32,3,4,5,0.444,2.46,79,0,25,0,0,2,95,96,39,26,7,28,4,64,6,0,1,413,179,1.305,9.1,0.7,2.7,6.1,2.29,179,gardnle01
225,Jon Garland,27,8,92,81,0.532,4.41,246,223,9,8,6,1,1428.2,1482,770,700,182,473,16,761,39,0,30,6081,106,1.368,9.3,1.1,3,4.8,1.61,106,garlajo01
226,Matt Garza,23,2,8,13,0.381,4.47,26,24,1,0,0,0,133,158,77,66,14,55,4,105,4,0,5,599,98,1.602,10.7,0.9,3.7,7.1,1.91,98,garzama01
227,Chad Gaudin,24,5,19,20,0.487,4.46,135,44,23,1,0,2,359,383,196,178,38,180,14,255,15,3,6,1610,98,1.568,9.6,1,4.5,6.4,1.42,98,gaudich01
228,Geoff Geary,30,5,13,4,0.765,3.94,216,0,57,0,0,1,267.1,289,139,117,27,85,17,173,19,1,10,1161,116,1.399,9.7,0.9,2.9,5.8,2.04,116,gearyge01
229,Franklyn German,27,5,8,4,0.667,4.6,138,0,43,0,0,7,137,137,77,70,17,106,11,99,11,2,14,647,94,1.774,9,1.1,7,6.5,0.93,94,germafr01
230,Justin Germano,24,3,8,13,0.381,5.08,35,29,3,0,0,0,161.1,172,100,91,17,57,4,102,9,0,1,706,79,1.419,9.6,0.9,3.2,5.7,1.79,79,germaju01
231,Dan Giese,30,1,0,2,0,4.82,8,0,3,0,0,0,9.1,8,5,5,4,2,0,7,0,0,0,37,96,1.071,7.7,3.9,1.9,6.8,3.5,96,gieseda01
232,Matt Ginter,29,6,4,4,0.5,5.46,92,15,27,0,0,1,211,244,142,128,28,72,8,120,17,0,6,940,82,1.498,10.4,1.2,3.1,5.1,1.67,82,gintema01
233,Tom Glavine*,41,21,303,199,0.604,3.51,669,669,0,56,25,0,4350,4231,1860,1695,345,1463,141,2570,65,7,65,18323,119,1.309,8.8,0.7,3,5.3,1.76,119,glavito02
234,Gary Glover,30,7,27,23,0.54,5,216,47,55,0,0,3,462.1,490,274,257,67,162,11,287,19,0,18,2015,90,1.41,9.5,1.3,3.2,5.6,1.77,90,glovega01
235,Jimmy Gobble*,25,5,22,21,0.512,4.94,196,43,40,1,0,3,392,428,234,215,59,140,11,248,11,1,17,1720,96,1.449,9.8,1.4,3.2,5.7,1.77,96,gobblji01
236,Edgar Gonzalez,24,5,13,18,0.419,5.97,63,29,7,0,0,0,209.2,257,144,139,44,64,10,136,12,2,13,937,79,1.531,11,1.9,2.7,5.8,2.13,79,gonzaed01
237,Enrique Gonzalez,24,2,3,7,0.3,5.82,23,18,2,0,0,0,108.1,118,75,70,14,35,0,66,4,0,1,473,82,1.412,9.8,1.2,2.9,5.5,1.89,82,gonzaen01
238,Mike Gonzalez*,29,5,9,9,0.5,2.29,186,0,81,0,0,30,172.2,131,45,44,9,82,4,196,4,0,8,723,190,1.234,6.8,0.5,4.3,10.2,2.39,190,gonzami02
239,Tom Gordon,39,19,133,121,0.524,3.93,853,203,339,18,4,156,2076.2,1855,993,906,173,957,56,1902,38,5,106,8909,114,1.354,8,0.7,4.1,8.2,1.99,114,gordoto01
240,Tom Gorzelanny*,24,3,16,16,0.5,4.04,46,44,0,1,1,0,269.1,274,127,121,22,102,5,178,15,1,8,1173,108,1.396,9.2,0.7,3.4,5.9,1.75,108,gorzeto01
241,Mike Gosling*,26,4,3,4,0.429,4.79,43,9,12,0,0,0,92,109,57,49,13,61,11,61,4,0,3,437,96,1.848,10.7,1.3,6,6,1,96,goslimi01
242,John Grabow*,28,5,11,12,0.478,4.61,271,0,50,0,0,2,240,257,134,123,27,102,14,223,6,0,9,1061,94,1.496,9.6,1,3.8,8.4,2.19,94,grabojo02
243,Sean Green,28,2,5,2,0.714,4.05,88,0,21,0,0,0,100,111,47,45,4,47,7,68,5,0,4,443,109,1.58,10,0.4,4.2,6.1,1.45,109,greense01
244,Kevin Gregg,29,5,11,13,0.458,4.12,199,8,99,0,0,33,339,325,164,155,34,126,6,308,15,1,30,1460,107,1.33,8.6,0.9,3.3,8.2,2.44,107,greggke01
245,Zack Greinke,23,4,21,35,0.375,4.63,112,71,8,2,0,1,456.1,505,244,235,62,118,10,325,24,4,8,1963,99,1.365,10,1.2,2.3,6.4,2.75,99,greinza01
246,Jason Grilli,30,6,13,12,0.52,5.19,126,16,32,1,0,0,236,249,143,136,29,96,4,144,17,0,12,1038,88,1.462,9.5,1.1,3.7,5.5,1.5,88,grillja01
247,Lee Gronkiewicz,28,1,0,0,,2.25,1,0,0,0,0,0,4,2,1,1,1,2,0,2,0,0,0,15,216,1,4.5,2.3,4.5,4.5,1,216,gronkle01
248,Eddie Guardado*,36,15,41,55,0.427,4.31,796,25,376,0,0,183,850,805,429,407,126,314,36,745,14,2,23,3618,109,1.316,8.5,1.3,3.3,7.9,2.37,109,guarded01
249,Matt Guerrier,28,4,3,8,0.273,3.19,164,3,48,0,0,2,248.1,242,94,88,29,72,6,162,9,0,15,1041,139,1.264,8.8,1.1,2.6,5.9,2.25,139,guerrma02
250,Jeremy Guthrie,28,4,7,5,0.583,4.11,48,27,7,0,0,0,212.1,207,103,97,28,70,3,147,7,1,12,894,112,1.305,8.8,1.2,3,6.2,2.1,112,guthrje01
251,J.C. Gutierrez,23,1,1,1,0.5,5.91,7,3,1,0,0,0,21.1,25,14,14,3,6,2,16,0,0,1,93,76,1.453,10.5,1.3,2.5,6.8,2.67,76,gutieju01
252,Angel Guzman,25,2,0,7,0,6.05,27,13,4,0,0,0,86.1,100,60,58,11,46,1,86,8,1,11,400,77,1.691,10.4,1.1,4.8,9,1.87,77,guzmaan01
253,Marcus Gwyn,29,1,0,0,,11.81,3,0,2,0,0,1,5.1,9,9,7,3,5,0,3,0,0,1,31,41,2.625,15.2,5.1,8.4,5.1,0.6,41,gwynma01
254,Charlie Haeger,23,2,1,2,0.333,4.85,15,1,9,0,0,1,29.2,29,21,16,3,21,2,20,1,0,0,138,100,1.685,8.8,0.9,6.4,6.1,0.95,100,haegech01
255,Roy Halladay,30,10,111,55,0.669,3.63,247,222,6,31,9,1,1561.2,1543,700,630,132,381,19,1081,39,7,37,6483,128,1.232,8.9,0.8,2.2,6.2,2.84,128,hallaro01
256,Cole Hamels*,23,2,24,13,0.649,3.68,51,51,0,2,0,0,315.2,280,138,129,44,91,8,322,6,0,10,1301,126,1.175,8,1.3,2.6,9.2,3.54,126,hamelco01
257,Jason Hammel,24,2,3,11,0.214,6.7,33,23,2,0,0,0,129,161,96,96,19,61,1,96,3,2,6,592,68,1.721,11.2,1.3,4.3,6.7,1.57,68,hammeja01
258,Justin Hampson*,27,2,3,3,0.5,3.58,44,1,12,0,0,0,65.1,67,27,26,4,21,4,43,4,0,1,279,117,1.347,9.2,0.6,2.9,5.9,2.05,117,hampsju01
259,Mike Hampton*,34,13,138,101,0.577,3.97,375,321,9,21,9,1,2074,2156,1041,916,177,826,36,1272,46,13,74,8983,110,1.438,9.4,0.8,3.6,5.5,1.54,110,hamptmi01
260,Josh Hancock,29,6,9,7,0.563,4.2,102,12,28,0,0,1,177.2,175,94,83,30,59,4,110,2,1,9,765,105,1.317,8.9,1.5,3,5.6,1.86,105,hancojo01
261,Joel Hanrahan,25,1,5,3,0.625,6,12,11,0,0,0,0,51,59,35,34,9,38,0,43,0,0,3,247,71,1.902,10.4,1.6,6.7,7.6,1.13,71,hanrajo01
262,Devern Hansack,29,2,1,2,0.333,3.57,5,3,0,1,1,0,17.2,15,8,7,4,6,0,13,0,0,0,74,138,1.189,7.6,2,3.1,6.6,2.17,138,hansade01
263,Craig Hansen,23,2,2,2,0.5,6.59,42,0,12,0,0,0,41,52,34,30,6,16,0,33,4,0,1,192,73,1.659,11.4,1.3,3.5,7.2,2.06,73,hansecr01
264,J.A. Happ*,24,1,0,1,0,11.25,1,1,0,0,0,0,4,7,5,5,3,2,0,5,0,0,0,21,44,2.25,15.8,6.8,4.5,11.3,2.5,44,happja01
265,Aaron Harang,29,6,63,49,0.563,4.15,162,159,1,10,4,0,993.1,1016,483,458,122,276,21,828,33,3,35,4220,107,1.301,9.2,1.1,2.5,7.5,3,107,haranaa01
266,Rich Harden,25,5,31,18,0.633,3.6,84,76,2,2,1,0,464.2,385,199,186,36,201,8,431,7,1,16,1932,124,1.261,7.5,0.7,3.9,8.3,2.14,124,harderi01
267,Dan Haren,26,5,49,44,0.527,3.82,130,121,2,5,0,0,781.1,779,368,332,94,192,14,606,26,0,30,3277,113,1.243,9,1.1,2.2,7,3.16,113,harenda01
268,Tim Harikkala,35,6,7,8,0.467,5.98,73,2,19,0,0,0,99.1,106,67,66,15,37,6,48,3,1,1,433,83,1.44,9.6,1.4,3.4,4.3,1.3,83,harikti01
269,Kevin Hart,24,1,0,0,,0.82,8,0,2,0,0,0,11,7,1,1,0,4,0,13,0,0,0,42,581,1,5.7,0,3.3,10.6,3.25,581,hartke01
270,LaTroy Hawkins,34,13,56,76,0.424,4.68,631,98,210,2,0,75,1072,1211,602,558,132,359,21,700,16,7,57,4680,101,1.465,10.2,1.1,3,5.9,1.95,101,hawkila01
271,Aaron Heilman,28,5,19,25,0.432,4.04,227,25,62,1,1,6,374.1,338,183,168,36,139,9,315,17,1,13,1581,105,1.274,8.1,0.9,3.3,7.6,2.27,105,heilmaa01
272,Mark Hendrickson*,33,6,43,55,0.439,5.01,179,135,5,5,2,0,844,985,523,470,102,238,16,464,16,4,23,3695,90,1.449,10.5,1.1,2.5,4.9,1.95,90,hendrma01
273,Sean Henn*,26,3,2,6,0.25,7.53,36,5,8,0,0,0,57.1,73,53,48,11,43,1,38,4,0,1,286,60,2.023,11.5,1.7,6.8,6,0.88,60,hennse01
274,Brad Hennessey,27,4,16,21,0.432,4.3,131,40,43,0,0,20,320.1,327,166,153,36,132,6,171,17,1,9,1399,103,1.433,9.2,1,3.7,4.8,1.3,103,hennebr01
275,Clay Hensley,27,3,14,16,0.467,3.92,74,39,8,1,1,0,284.2,269,134,124,20,125,11,180,4,1,9,1214,103,1.384,8.5,0.6,4,5.7,1.44,103,henslcl01
276,Matt Herges,37,9,37,30,0.552,3.82,479,4,177,0,0,34,592,622,281,251,56,225,39,401,27,1,13,2582,112,1.431,9.5,0.9,3.4,6.1,1.78,112,hergema01
277,Felix Hernandez,21,3,30,25,0.545,3.94,73,73,0,3,2,0,465.2,465,219,204,48,136,6,418,11,1,21,1952,111,1.291,9,0.9,2.6,8.1,3.07,111,hernafe02
278,Liván Hernández,32,12,134,128,0.511,4.25,351,350,0,43,7,0,2371,2549,1206,1119,271,830,62,1546,65,11,31,10260,100,1.425,9.7,1,3.2,5.9,1.86,100,hernali01
279,Orlando Hernandez,41,9,90,65,0.581,4.13,219,211,2,9,2,2,1314.2,1181,641,604,177,479,18,1086,67,7,27,5558,110,1.263,8.1,1.2,3.3,7.4,2.27,110,hernaor01
280,Roberto Hernandez,26,2,20,18,0.526,3.67,70,39,12,2,1,0,289.2,287,124,118,25,92,5,195,18,2,8,1219,123,1.308,8.9,0.8,2.9,6.1,2.12,123,carmofa01
281,Roberto Hernandez,42,17,67,71,0.486,3.45,1010,3,667,0,0,326,1071.1,1002,475,411,96,462,53,945,35,1,50,4632,131,1.367,8.4,0.8,3.9,7.9,2.05,131,hernaro01
282,Runelvys Hernandez,29,4,25,33,0.431,5.38,78,78,0,1,1,0,435.1,483,275,260,57,177,0,231,20,3,11,1927,87,1.516,10,1.2,3.7,4.8,1.31,87,hernaru03
283,Yoel Hernandez,27,1,0,0,,5.28,14,0,7,0,0,0,15.1,20,9,9,2,1,1,13,0,0,0,67,88,1.37,11.7,1.2,0.6,7.6,13,88,hernayo01
284,Rich Hill*,27,3,17,17,0.5,4.39,59,52,2,2,1,0,318,278,164,155,46,119,5,294,15,1,4,1344,105,1.248,7.9,1.3,3.4,8.3,2.47,105,hillri01
285,Shawn Hill,26,3,6,10,0.375,4.53,25,25,0,0,0,0,143,146,78,72,12,44,4,91,9,0,3,613,94,1.329,9.2,0.8,2.8,5.7,2.07,94,hillsh01
